IPA_csv
abreagir
amancebar
amancebar,des
amancebar,em
amancebar,es
amancebar,mos
amanceb,asse
amanceb,assem
amanceb,asses
amancebe
amancebe,is
amancebe,m
amancebe,mos
amancebe,s
amanceb,ásseis
amanceb,ássemos
amanhar
amanhar,des
amanhar,em
amanhar,es
amanhar,mos
amanh,asse
amanh,assem
amanh,asses
amanhe
amanhecer
amanhecer,des
amanhecer,em
amanhecer,es
amanhecer,mos
amanhecesse
amanhecesse,m
amanhecesse,s
amanhe,cêsseis
amanhe,cêssemos
amanhe,is
amanhe,m
amanhe,mos
amanhe,s
amanheça
amanheça,is
amanheça,m
amanheça,mos
amanheça,s
amanh,ásseis
amanh,ássemos
amansar
amansar,des
amansar,em
amansar,es
amansar,mos
amansasse
amansasse,m
amansasse,s
amanse
amanse,is
amanse,m
amanse,mos
amanse,s
amansásse,is
amansásse,mos
amanteigar
amanteigar,des
amanteigar,em
amanteigar,es
amanteigar,mos
amanteig,asse
amanteig,assem
amanteig,asses
amanteigue
amanteigue,is
amanteigue,m
amanteigue,mos
amanteigue,s
amanteig,ásseis
amanteig,ássemos
amar
amar,des
amarelar
amarelar,des
amarelar,em
amarelar,es
amarelar,mos
amarel,asse
amarel,assem
amarel,asses
amarele
amarele,is
amarele,m
amarele,mos
amarele,s
amarel,ásseis
amarel,ássemos
amar,em
amar,es
amar,mos
amarrar
amarrar,des
amarrar,em
amarrar,es
amarrar,mos
amarrasse
amarrasse,m
amarrasse,s
amarre
amarre,is
amarre,m
amarre,mos
amarre,s
amarr,ásseis
amarr,ássemos
amassar
amassar,des
amassar,em
amassar,es
amassar,mos
amassasse
amassasse,m
amassasse,s
amasse
amasse,is
amasse,m
amasse,mos
amasse,s
a,m,assásseis
a,m,assássemos
amaynar
amaynar,des
amaynar,em
amaynar,es
amaynar,mos
amayn,asse
amayn,assem
amayn,asses
amayne
amayne,is
amayne,m
amayne,mos
amayne,s
amayn,ásseis
amayn,ássemos
ambiguar
ambiguar,des
ambiguar,em
ambiguar,es
ambiguar,mos
ambigu,asse
ambigu,assem
ambigu,asses
ambigue
ambigue,is
ambigu,em
ambigue,mos
ambigu,es
ambiguizar
ambiguizar,des
ambiguizar,em
ambiguizar,es
ambiguizar,mos
ambigu,izasse
ambigu,izasse,m
ambigu,izasse,s
ambiguize
ambiguize,is
ambiguize,m
ambiguize,mos
ambiguize,s
ambigu,izásseis
ambigu,izássemos
ambigu,ásseis
ambigu,ássemos
ame
ameace
ameace,is
ameace,m
ameace,mos
ameace,s
ameaçar
ameaçar,des
ameaçar,em
ameaçar,es
ameaçar,mos
ameaç,asse
ameaç,assem
ameaç,asses
ameaç,ásseis
ameaç,ássemos
amedorentar
amedorentar,des
amedorentar,em
amedorentar,es
amedorentar,mos
amedorentasse
amedorentasse,m
amedorentasse,s
amedorente
amedorente,is
amedorente,m
amedorente,mos
amedorente,s
amedore,ntásseis
amedore,nt,ássemos
amedrontar
amedrontar,des
amedrontar,em
amedrontar,es
amedrontar,mos
amedrontasse
amedrontasse,m
amedrontasse,s
amedronte
amedronte,is
amedronte,m
amedronte,mos
amedronte,s
amedro,ntásseis
amedro,nt,ássemos
ameigar
ameigar,des
ameigar,em
ameigar,es
ameigar,mos
ameig,asse
ameig,assem
ameig,asses
ameigue
ameigue,is
ameigue,m
ameigue,mos
ameigue,s
ameig,ásseis
ameig,ássemos
ame,is
ame,m
ame,mos
amenizar
amenizar,des
amenizar,em
amenizar,es
amenizar,mos
amen,izasse
amen,izasse,m
amen,izasse,s
amenize
amenize,is
amenize,m
amenize,mos
amenize,s
amen,izásseis
amen,izássemos
americanizar
americanizar,des
americanizar,em
americanizar,es
americanizar,mos
american,izasse
american,izasse,m
american,izasse,s
americanize
americanize,is
americanize,m
americanize,mos
americanize,s
american,izásseis
american,izássemos
ame,s
amigar
amigar,des
amigar,em
amigar,es
amigar,mos
amig,asse
amig,assem
amig,asses
amigue
amigue,is
amigue,m
amigue,mos
amigue,s
amig,ásseis
amig,ássemos
amimar
amimar,des
amimar,em
amimar,es
amimar,mos
amimasse
amimasse,m
amimasse,s
amime
amime,is
amime,m
amime,mos
amime,s
a,mim,ásseis
a,mim,ássemos
amnistiar
amnistiar,des
amnistiar,em
amnistiar,es
amnistiar,mos
amnisti,asse
amnisti,assem
amnisti,asses
amnistie
amnistie,is
amnistie,m
amnistie,mos
amnistie,s
amnisti,ásseis
amnisti,ássemos
amofinar
amofinar,des
amofinar,em
amofinar,es
amofinar,mos
amofinasse
amofinasse,m
amofinasse,s
amofine
amofine,is
amofine,m
amofine,mos
amofine,s
amo,fin,ásseis
amo,fin,ássemos
amolar
amolar,des
amolar,em
amolar,es
amolar,mos
amol,asse
amol,assem
amol,asses
amole
amolecer
amolecer,des
amolecer,em
amolecer,es
amolecer,mos
amolecesse
amolecesse,m
amolecesse,s
amole,cêsseis
amole,cêssemos
amole,is
amole,m
amole,mos
amolentar
amolentar,des
amolentar,em
amolentar,es
amolentar,mos
amolentasse
amolentasse,m
amolentasse,s
amolente
amolente,is
amolente,m
amolente,mos
amolente,s
amole,ntásseis
amole,nt,ássemos
amole,s
amoleça
amoleça,is
amoleça,m
amoleça,mos
amoleça,s
amolgar
amolgar,des
amolgar,em
amolgar,es
amolgar,mos
amolg,asse
amolg,assem
amolg,asses
amolge
amolge,is
amolge,m
amolge,mos
amolge,s
amolg,ásseis
amolg,ássemos
amol,ásseis
amol,ássemos
amontar
amontar,des
amontar,em
amontar,es
amontar,mos
amontasse
amontasse,m
amontasse,s
amonte
amonte,is
amonte,m
amonte,mos
amonte,s
amontoar
amontoar,des
amontoar,em
amontoar,es
amontoar,mos
amonto,asse
amonto,assem
amonto,asses
amontoe
amontoe,is
amontoe,m
amontoe,mos
amontoe,s
amonto,ásseis
amonto,ássemos
amo,ntásseis
a,mont,ássemos
amordace
amordace,is
amordace,m
amordace,mos
amordace,s
amordaçar
amordaçar,des
amordaçar,em
amordaçar,es
amordaçar,mos
amordaç,asse
amordaç,assem
amordaç,asses
amordaç,ásseis
amordaç,ássemos
amorenar
amorenar,des
amorenar,em
amorenar,es
amorenar,mos
amoren,asse
amoren,assem
amoren,asses
amorene
amorene,is
amorene,m
amorene,mos
amorene,s
amoren,ásseis
amoren,ássemos
amortalhar
amortalhar,des
amortalhar,em
amortalhar,es
amortalhar,mos
amortalhasse
amortalhasse,m
amortalhasse,s
amortalhe
amortalhe,is
amortalhe,m
amortalhe,mos
amortalhe,s
amor,talhásseis
amor,talhássemos
amortecer
amortecer,des
amortecer,em
amortecer,es
amortecer,mos
amortecesse
amortecesse,m
amortecesse,s
amor,tecêsse,is
amor,tecêsse,mos
amorteça
amorteça,is
amorteça,m
amorteça,mos
amorteça,s
amortizar
amortizar,des
amortizar,em
amortizar,es
amortizar,mos
amortiz,asse
amortiz,assem
amortiz,asses
amortize
amortize,is
amortize,m
amortize,mos
amortize,s
amortiz,ásseis
amortiz,ássemos
amostrar
amostrar,des
amostrar,em
amostrar,es
amostrar,mos
amostrasse
amostrasse,m
amostrasse,s
amostre
amostre,is
amostre,m
amostre,mos
amostre,s
a,mostr,ásseis
a,mostr,ássemos
amotinar
amotinar,des
amotinar,em
amotinar,es
amotinar,mos
amotin,asse
amotin,assem
amotin,asses
amotine
amotine,is
amotine,m
amotine,mos
amotine,s
amotin,ásseis
amotin,ássemos
ampliar
ampliar,des
ampliar,em
ampliar,es
ampliar,mos
ampli,asse
ampli,assem
ampli,asses
amplie
amplie,is
ampli,em
amplie,mos
ampli,es
amplificar
amplificar,des
amplificar,em
amplificar,es
amplificar,mos
ampli,ficasse
ampli,ficassem
ampli,ficasses
ampli,ficásseis
ampli,ficássemos
amplifique
amplifique,is
amplifique,m
amplifique,mos
amplifique,s
ampli,ásseis
ampli,ássemos
amputar
amputar,des
amputar,em
amputar,es
amputar,mos
amput,asse
amput,assem
amput,asses
ampute
ampute,is
ampute,m
ampute,mos
ampute,s
amput,ásseis
amput,ássemos
amuar
amuar,des
amuar,em
amuar,es
amuar,mos
amu,asse
amu,assem
amu,asses
amue
amue,is
amu,em
amue,mos
amu,es
amuralhar
amuralhar,des
amuralhar,em
amuralhar,es
amuralhar,mos
amuralhasse
amuralhasse,m
amuralhasse,s
amuralhe
amuralhe,is
amuralhe,m
amuralhe,mos
amuralhe,s
amu,ralh,ásseis
amu,ralh,ássemos
amurar
amurar,des
amurar,em
amurar,es
amurar,mos
amurasse
amurasse,m
amurasse,s
amure
amure,is
amure,m
amure,mos
amure,s
a,mur,ásseis
a,mur,ássemos
amu,ásseis
amu,ássemos
amásseis
amássemos
anabolizar
anabolizar,des
anabolizar,em
anabolizar,es
anabolizar,mos
anaboliz,asse
anaboliz,assem
anaboliz,asses
anaboliz,e
anaboliz,eis
anaboliz,em
anaboliz,emos
anaboliz,es
anaboliz,ásseis
anaboliz,ássemos
anacronizar
anacronizar,des
anacronizar,em
anacronizar,es
anacronizar,mos
anacron,izasse
anacron,izasse,m
anacron,izasse,s
anacronize
anacronize,is
anacronize,m
anacronize,mos
anacronize,s
anacron,izásseis
anacron,izássemos
anafar
anafar,des
anafar,em
anafar,es
anafar,mos
anaf,asse
anaf,assem
anaf,asses
anafe
anafe,is
anafe,m
anafe,mos
anafe,s
anaf,ásseis
anaf,ássemos
anagramatizar
anagramatizar,des
anagramatizar,em
anagramatizar,es
anagramatizar,mos
anagramat,izasse
anagramat,izasse,m
anagramat,izasse,s
anagramatize
anagramatize,is
anagramatize,m
anagramatize,mos
anagramatize,s
anagramat,izásseis
anagramat,izássemos
analisar
analisar,des
analisar,em
analisar,es
analisar,mos
analisasse
analisasse,m
analisasse,s
analise
analise,is
analise,m
analise,mos
analise,s
anal,is,ásseis
anal,is,ássemos
analizar
analizar,des
analizar,em
analizar,es
analizar,mos
anal,izasse
anal,izasse,m
anal,izasse,s
analize
analize,is
analize,m
analize,mos
analize,s
anal,izásseis
anal,izássemos
analogizar
analogizar,des
analogizar,em
analogizar,es
analogizar,mos
analog,izasse
analog,izasse,m
analog,izasse,s
analogize
analogize,is
analogize,m
analogize,mos
analogize,s
analog,izásseis
analog,izássemos
anarquizar
anarquizar,des
anarquizar,em
anarquizar,es
anarquizar,mos
anarqu,izasse
anarqu,izasse,m
anarqu,izasse,s
anarquize
anarquize,is
anarquize,m
anarquize,mos
anarquize,s
anarqu,izásseis
anarqu,izássemos
anatematizar
anatematizar,des
anatematizar,em
anatematizar,es
anatematizar,mos
anatemat,izasse
anatemat,izasse,m
anatemat,izasse,s
anatematize
anatematize,is
anatematize,m
anatematize,mos
anatematize,s
anatemat,izásseis
anatemat,izássemos
anatemizar
anatemizar,des
anatemizar,em
anatemizar,es
anatemizar,mos
anatem,izasse
anatem,izasse,m
anatem,izasse,s
anatemize
anatemize,is
anatemize,m
anatemize,mos
anatemize,s
anatem,izásseis
anatem,izássemos
anatomizar
anatomizar,des
anatomizar,em
anatomizar,es
anatomizar,mos
anatom,izasse
anatom,izasse,m
anatom,izasse,s
anatomize
anatomize,is
anatomize,m
anatomize,mos
anatomize,s
anatom,izásseis
anatom,izássemos
ancinhar
ancinhar,des
ancinhar,em
ancinhar,es
ancinhar,mos
ancinh,asse
ancinh,assem
ancinh,asses
ancinhe
ancinhe,is
ancinhe,m
ancinhe,mos
ancinhe,s
ancinh,ásseis
ancinh,ássemos
ancorar
ancorar,des
ancorar,em
ancorar,es
ancorar,mos
ancorasse
ancorasse,m
ancorasse,s
ancore
ancore,is
ancore,m
ancore,mos
ancore,s
ancor,ásseis
ancor,ássemos
andar
andar,des
andar,em
andar,es
andar,mos
andasse
andasse,m
andasse,s
ande
ande,is
ande,m
ande,mos
ande,s
andásseis
andássemos
anexar
anexar,des
anexar,em
anexar,es
anexar,mos
anexasse
anexasse,m
anexasse,s
anexe
anexe,is
anexe,m
anexe,mos
anexe,s
anexásse,is
anexásse,mos
angariar
angariar,des
angariar,em
angariar,es
angariar,mos
angari,asse
angari,assem
angari,asses
angarie
angarie,is
angarie,m
angarie,mos
angarie,s
angari,ásseis
angari,ássemos
angelizar
angelizar,des
angelizar,em
angelizar,es
angelizar,mos
angel,izasse
angel,izasse,m
angel,izasse,s
angelize
angelize,is
angelize,m
angelize,mos
angelize,s
angel,izásseis
angel,izássemos
anglicizar
anglicizar,des
anglicizar,em
anglicizar,es
anglicizar,mos
anglic,izasse
anglic,izasse,m
anglic,izasse,s
anglicize
anglicize,is
anglicize,m
anglicize,mos
anglicize,s
anglic,izásseis
anglic,izássemos
angular
angular,des
angular,em
angular,es
angular,mos
angul,asse
angul,assem
angul,asses
angule
angule,is
angul,em
angule,mos
angul,es
angul,ásseis
angul,ássemos
angustiar
angustiar,des
angustiar,em
angustiar,es
angustiar,mos
angusti,asse
angusti,assem
angusti,asses
angustie
angustie,is
angustie,m
angustie,mos
angustie,s
angusti,ásseis
angusti,ássemos
animar
animar,des
animar,em
animar,es
animar,mos
animasse
animasse,m
animasse,s
anime
anime,is
anime,m
anime,mos
anime,s
anim,ásseis
anim,ássemos
aninhar
aninhar,des
aninhar,em
aninhar,es
aninhar,mos
aninh,asse
aninh,assem
aninh,asses
aninhe
aninhe,is
aninhe,m
aninhe,mos
aninhe,s
aninh,ásseis
aninh,ássemos
aniquilar
aniquilar,des
aniquilar,em
aniquilar,es
aniquilar,mos
aniquil,asse
aniquil,assem
aniquil,asses
aniquile
aniquile,is
aniquile,m
aniquile,mos
aniquile,s
aniquil,ásseis
aniquil,ássemos
anistiar
anistiar,des
anistiar,em
anistiar,es
anistiar,mos
anisti,asse
anisti,assem
anisti,asses
anistie
anistie,is
anistie,m
anistie,mos
anistie,s
anisti,ásseis
anisti,ássemos
aniversariar
aniversariar,des
aniversariar,em
aniversariar,es
aniversariar,mos
aniversari,asse
aniversari,assem
aniversari,asses
aniversarie
aniversarie,is
aniversarie,m
aniversarie,mos
aniversarie,s
aniversari,ásseis
aniversari,ássemos
anodizar
anodizar,des
anodizar,em
anodizar,es
anodizar,mos
anodiz,asse
anodiz,assem
anodiz,asses
anodize
anodize,is
anodize,m
anodize,mos
anodize,s
anodiz,ásseis
anodiz,ássemos
anoitecer
anoitecer,des
anoitecer,em
anoitecer,es
anoitecer,mos
anoitecesse
anoitecesse,m
anoitecesse,s
anoite,cêsseis
anoite,cêssemos
anoiteça
anoiteça,is
anoiteça,m
anoiteça,mos
anoiteça,s
anonimizar
anonimizar,des
anonimizar,em
anonimizar,es
anonimizar,mos
anonim,izasse
anonim,izasse,m
anonim,izasse,s
anonimize
anonimize,is
anonimize,m
anonimize,mos
anonimize,s
anonim,izásseis
anonim,izássemos
anormalizar
anormalizar,des
anormalizar,em
anormalizar,es
anormalizar,mos
anormal,izasse
anormal,izasse,m
anormal,izasse,s
anormalize
anormalize,is
anormalize,m
anormalize,mos
anormalize,s
anormal,izásseis
anormal,izássemos
anotar
anotar,des
anotar,em
anotar,es
anotar,mos
anotasse
anotasse,m
anotasse,s
anote
anote,is
anote,m
anote,mos
anote,s
a,not,ásseis
a,not,ássemos
anquilosar
anquilosar,des
anquilosar,em
anquilosar,es
anquilosar,mos
anquilos,asse
anquilos,assem
anquilos,asses
anquilose
anquilose,is
anquilose,m
anquilose,mos
anquilose,s
anquilos,ásseis
anquilos,ássemos
anseie
anseie,m
anseie,s
ansiar
ansiar,des
ansiar,em
ansiar,es
ansiar,mos
ansi,asse
ansi,assem
ansi,asses
ansi,eis
ansi,emos
ansi,ásseis
ansi,ássemos
antagonizar
antagonizar,des
antagonizar,em
antagonizar,es
antagonizar,mos
antagonizasse
antagonizasse,m
antagonizasse,s
antagonize
antagonize,is
antagonize,m
antagonize,mos
antagonize,s
ant,agon,izásseis
ant,agon,izássemos
anteceda
anteceda,is
anteceda,m
anteceda,mos
anteceda,s
anteceder
anteceder,des
anteceder,em
anteceder,es
anteceder,mos
antecedesse
antecedesse,m
antecedesse,s
ante,cedêsseis
ante,cedêssemos
antecipar
antecipar,des
antecipar,em
antecipar,es
antecipar,mos
antecip,asse
antecip,assem
antecip,asses
antecipe
antecipe,is
antecipe,m
antecipe,mos
antecipe,s
antecip,ásseis
antecip,ássemos
antedatar
antedatar,des
antedatar,em
antedatar,es
antedatar,mos
antedatasse
antedatasse,m
antedatasse,s
antedate
antedate,is
antedate,m
antedate,mos
antedate,s
ante,dat,ásseis
ante,dat,ássemos
anteponha
anteponha,is
anteponha,m
anteponha,mos
anteponha,s
antepuser
antepuser,des
antepuser,em
antepuser,es
antepuser,mos
antepusesse
antepusesse,m
antepusesse,s
ante,pusésseis
ante,puséssemos
antidotar
antidotar,des
antidotar,em
antidotar,es
antidotar,mos
antidotasse
antidotasse,m
antidotasse,s
antidote
antidote,is
antidote,m
antidote,mos
antidote,s
anti,dot,ásseis
anti,dot,ássemos
antipatizar
antipatizar,des
antipatizar,em
antipatizar,es
antipatizar,mos
antipat,izasse
antipat,izasse,m
antipat,izasse,s
antipatize
antipatize,is
antipatize,m
antipatize,mos
antipatize,s
antipat,izásseis
antipat,izássemos
antitetizar
antitetizar,des
antitetizar,em
antitetizar,es
antitetizar,mos
antitet,izasse
antitet,izasse,m
antitet,izasse,s
antitetize
antitetize,is
antitetize,m
antitetize,mos
antitetize,s
antitet,izásseis
antitet,izássemos
antojar
antojar,des
antojar,em
antojar,es
antojar,mos
antoj,asse
antoj,assem
antoj,asses
antoje
antoje,is
antoje,m
antoje,mos
antoje,s
antoj,ásseis
antoj,ássemos
antolhar
antolhar,des
antolhar,em
antolhar,es
antolhar,mos
antolhasse
antolhasse,m
antolhasse,s
antolhe
antolhe,is
antolhe,m
antolhe,mos
antolhe,s
ant,olh,ásseis
ant,olh,ássemos
antologiz,ar
antologiz,ar,des
antologiz,arem
antologiz,ares
antologiz,ar,mos
antologiz,asse
antologiz,assem
antologiz,asses
antologiz,e
antologiz,eis
antologiz,em
antologiz,emos
antologiz,es
antologiz,ásseis
antologiz,ássemos
antropizar
antropizar,des
antropizar,em
antropizar,es
antropizar,mos
antrop,izasse
antrop,izasse,m
antrop,izasse,s
antropize
antropize,is
antropize,m
antropize,mos
antropize,s
antrop,izásseis
antrop,izássemos
antropomorfizar
antropomorfizar,des
antropomorfizar,em
antropomorfizar,es
antropomorfizar,mos
antropomorf,izasse
antropomorf,izasse,m
antropomorf,izasse,s
antropomorfize
antropomorfize,is
antropomorfize,m
antropomorfize,mos
antropomorfize,s
antropomorf,izásseis
antropomorf,izássemos
anua
anua,is
anualizar
anualizar,des
anualizar,em
anualizar,es
anualizar,mos
anual,izasse
anual,izasse,m
anual,izasse,s
anualize
anualize,is
anualize,m
anualize,mos
anualize,s
anual,izásseis
anual,izássemos
anua,m
anua,mos
anua,s
anuir
anuir,des
anuir,mos
anular
anular,des
anular,em
anular,es
anular,mos
anul,asse
anul,assem
anul,asses
anule
anule,is
anule,m
anule,mos
anule,s
anul,ásseis
anul,ássemos
anunciar
anunciar,des
anunciar,em
anunciar,es
anunciar,mos
anunci,asse
anunci,assem
anunci,asses
anuncie
anuncie,is
anuncie,m
anuncie,mos
anuncie,s
anunci,ásseis
anunci,ássemos
an,uírem
an,uíres
anuísse
anuísse,is
anuísse,m
anuísse,mos
anuísse,s
apadrinhar
apadrinhar,des
apadrinhar,em
apadrinhar,es
apadrinhar,mos
apadrinh,asse
apadrinh,assem
apadrinh,asses
apadrinhe
apadrinhe,is
apadrinhe,m
apadrinhe,mos
apadrinhe,s
apadrinh,ásseis
apadrinh,ássemos
apagar
apagar,des
apagar,em
apagar,es
apagar,mos
apagasse
apagasse,m
apagasse,s
apague
apague,is
apague,m
apague,mos
apague,s
a,pag,ásseis
a,pag,ássemos
apaixonar
apaixonar,des
apaixonar,em
apaixonar,es
apaixonar,mos
apaixonasse
apaixonasse,m
apaixonasse,s
apaixone
apaixone,is
apaixone,m
apaixone,mos
apaixone,s
apai,xon,ásseis
apai,xon,ássemos
apalpar
apalpar,des
apalpar,em
apalpar,es
apalpar,mos
apalpasse
apalpasse,m
apalpasse,s
apalpe
apalpe,is
apalpe,m
apalpe,mos
apalpe,s
a,palp,ásseis
a,palp,ássemos
apanhar
apanhar,des
apanhar,em
apanhar,es
apanhar,mos
apanh,asse
apanh,assem
apanh,asses
apanhe
apanhe,is
apanhe,m
apanhe,mos
apanhe,s
apanh,ásseis
apanh,ássemos
aparafusar
aparafusar,des
aparafusar,em
aparafusar,es
aparafusar,mos
aparafusasse
aparafusasse,m
aparafusasse,s
aparafuse
aparafuse,is
aparafuse,m
aparafuse,mos
aparafuse,s
aparaf,usásseis
aparaf,usássemos
aparar
aparar,des
aparar,em
aparar,es
aparar,mos
apar,asse
apar,assem
apar,asses
aparatar
aparatar,des
aparatar,em
aparatar,es
aparatar,mos
aparat,asse
aparat,assem
aparat,asses
aparate
aparate,is
aparate,m
aparate,mos
aparate,s
aparat,ásseis
aparat,ássemos
apare
aparecer
aparecer,des
aparecer,em
aparecer,es
aparecer,mos
aparecesse
aparecesse,m
aparecesse,s
apare,cêsseis
apare,cêssemos
apare,is
aparelhar
aparelhar,des
aparelhar,em
aparelhar,es
aparelhar,mos
aparelh,asse
aparelh,assem
aparelh,asses
aparelhe
aparelhe,is
aparelhe,m
aparelhe,mos
aparelhe,s
aparelh,ásseis
aparelh,ássemos
apare,m
apare,mos
aparentar
aparentar,des
aparentar,em
aparentar,es
aparentar,mos
aparentasse
aparentasse,m
aparentasse,s
aparente
aparente,is
aparente,m
aparente,mos
aparente,s
apare,ntásseis
apare,nt,ássemos
apare,s
apareça
apareça,is
apareça,m
apareça,mos
apareça,s
apartar
apartar,des
apartar,em
apartar,es
apartar,mos
apart,asse
apart,assem
apart,asses
aparte
aparte,is
aparte,m
aparte,mos
aparte,s
apart,ásseis
apart,ássemos
apar,ásseis
apar,ássemos
apassamanar
apassamanar,des
apassamanar,em
apassamanar,es
apassamanar,mos
apassaman,asse
apassaman,assem
apassaman,asses
apassamane
apassamane,is
apassamane,m
apassamane,mos
apassamane,s
apassaman,ásseis
apassaman,ássemos
apatetar
apatetar,des
apatetar,em
apatetar,es
apatetar,mos
apatet,asse
apatet,assem
apatet,asses
apatete
apatete,is
apatete,m
apatete,mos
apatete,s
apatet,ásseis
apatet,ássemos
apavorar
apavorar,des
apavorar,em
apavorar,es
apavorar,mos
apavorasse
apavorasse,m
apavorasse,s
apavore
apavore,is
apavore,m
apavore,mos
apavore,s
apav,orásseis
apav,orássemos
apaziguar
apaziguar,des
apaziguar,em
apaziguar,es
apaziguar,mos
apazigu,asse
apazigu,assem
apazigu,asses
apazigue
apazigue,is
apazigue,m
apazigue,mos
apazigue,s
apazigu,ásseis
apazigu,ássemos
apear
apear,des
apear,em
apear,es
apear,mos
apeasse
apeasse,m
apeasse,s
apedrejar
apedrejar,des
apedrejar,em
apedrejar,es
apedrejar,mos
apedrej,asse
apedrej,assem
apedrej,asses
apedreje
apedreje,is
apedreje,m
apedreje,mos
apedreje,s
apedrej,ásseis
apedrej,ássemos
apee
apee,is
apee,m
apee,mos
apee,s
apegar
apegar,des
apegar,em
apegar,es
apegar,mos
apegasse
apegasse,m
apegasse,s
apegue
apegue,is
apegue,m
apegue,mos
apegue,s
a,peg,ásseis
a,peg,ássemos
apelar
apelar,des
apelar,em
apelar,es
apelar,mos
apel,asse
apel,assem
apel,asses
apele
apele,is
apel,em
apele,mos
apel,es
apelidar
apelidar,des
apelidar,em
apelidar,es
apelidar,mos
apelidasse
apelidasse,m
apelidasse,s
apelide
apelide,is
apelide,m
apelide,mos
apelide,s
ape,lid,ásseis
ape,lid,ássemos
apel,ásseis
apel,ássemos
apensar
apensar,des
apensar,em
apensar,es
apensar,mos
apensasse
apensasse,m
apensasse,s
apense
apense,is
apense,m
apense,mos
apense,s
a,pensásseis
a,pensássemos
aperceba
aperceba,is
aperceba,m
aperceba,mos
aperceba,s
aperceber
aperceber,des
aperceber,em
aperceber,es
aperceber,mos
a,percebesse
a,percebesse,m
a,percebesse,s
a,percebêsse,is
a,percebêsse,mos
aperfeiçoar
aperfeiçoar,des
aperfeiçoar,em
aperfeiçoar,es
aperfeiçoar,mos
aperfeiço,asse
aperfeiço,assem
aperfeiço,asses
aperfeiçoe
aperfeiçoe,is
aperfeiçoe,m
aperfeiçoe,mos
aperfeiçoe,s
aperfeiço,ásseis
aperfeiço,ássemos
aperrear
aperrear,des
aperrear,em
aperrear,es
aperrear,mos
aperreasse
aperreasse,m
aperreasse,s
aperree,is
aperree,mos
aperreie
aperreie,m
aperreie,s
aperreásse,is
aperreásse,mos
apertar
apertar,des
apertar,em
apertar,es
apertar,mos
apert,asse
apert,assem
apert,asses
aperte
aperte,is
aperte,m
aperte,mos
aperte,s
apert,ásseis
apert,ássemos
apetecer
apetecer,des
apetecer,em
apetecer,es
apetecer,mos
apetecesse
apetecesse,m
apetecesse,s
ape,tecêsse,is
ape,tecêsse,mos
apeteça
apeteça,is
apeteça,m
apeteça,mos
apeteça,s
ape,ásseis
ape,ássemos
apiedar
apiedar,des
apiedar,em
apiedar,es
apiedar,mos
apied,asse
apied,assem
apied,asses
apiede
apiede,is
apiede,m
apiede,mos
apiede,s
apied,ásseis
apied,ássemos
apimentar
apimentar,des
apimentar,em
apimentar,es
apimentar,mos
apiment,asse
apiment,assem
apiment,asses
apimente
apimente,is
apimente,m
apimente,mos
apimente,s
apiment,ásseis
apiment,ássemos
apinhar
apinhar,des
apinhar,em
apinhar,es
apinhar,mos
apinh,asse
apinh,assem
apinh,asses
apinhe
apinhe,is
apinh,em
apinhe,mos
apinh,es
apinh,ásseis
apinh,ássemos
apitar
apitar,des
apitar,em
apitar,es
apitar,mos
apit,asse
apit,assem
apit,asses
apite
apite,is
apit,em
apite,mos
apit,es
apit,ásseis
apit,ássemos
aplacar
aplacar,des
aplacar,em
aplacar,es
aplacar,mos
aplac,asse
aplac,assem
aplac,asses
aplac,ásseis
aplac,ássemos
aplainar
aplainar,des
aplainar,em
aplainar,es
aplainar,mos
aplainasse
aplainasse,m
aplainasse,s
aplaine
aplaine,is
aplaine,m
aplaine,mos
aplaine,s
a,plain,ásseis
a,plain,ássemos
aplaque
aplaque,is
aplaque,m
aplaque,mos
aplaque,s
aplauda
aplauda,is
aplauda,m
aplauda,mos
aplauda,s
aplaudir
aplaudir,des
aplaudir,em
aplaudir,es
aplaudir,mos
aplaudisse
aplaudisse,m
aplaudisse,s
aplaud,ísseis
aplaud,íssemos
aplicar
aplicar,des
aplicar,em
aplicar,es
aplicar,mos
aplic,asse
aplic,assem
aplic,asses
aplic,ásseis
aplic,ássemos
aplique
aplique,is
aplique,m
aplique,mos
aplique,s
apocopar
apocopar,des
apocopar,em
apocopar,es
apocopar,mos
apocop,asse
apocop,assem
apocop,asses
apocope
apocope,is
apocope,m
apocope,mos
apocope,s
apocop,ásseis
apocop,ássemos
apoderar
apoderar,des
apoderar,em
apoderar,es
apoderar,mos
apoder,asse
apoder,assem
apoder,asses
apodere
apodere,is
apodere,m
apodere,mos
apodere,s
apoder,ásseis
apoder,ássemos
apodizar
apodizar,des
apodizar,em
apodizar,es
apodizar,mos
apod,izasse
apod,izasse,m
apod,izasse,s
apodize
apodize,is
apodize,m
apodize,mos
apodize,s
apod,izásseis
apod,izássemos
apodrecer
apodrecer,des
apodrecer,em
apodrecer,es
apodrecer,mos
apodrecesse
apodrecesse,m
apodrecesse,s
apod,re,cêsseis
apod,re,cêssemos
apodreça
apodreça,is
apodreça,m
apodreça,mos
apodreça,s
apoiar
apoiar,des
apoiar,em
apoiar,es
apoiar,mos
apoi,asse
apoi,assem
apoi,asses
apoie
apoie,is
apoie,m
apoie,mos
apoie,s
apoi,ásseis
apoi,ássemos
apologizar
apologizar,des
apologizar,em
apologizar,es
apologizar,mos
apolog,izasse
apolog,izasse,m
apolog,izasse,s
apologize
apologize,is
apologize,m
apologize,mos
